사용일자,노선명,역명,하차총승객수
202007,7호선,청담,22599
202007,7호선,강남구청,16959
202007,7호선,학동,25931
202007,7호선,논현,22189
202007,7호선,반포,6017
202007,7호선,고속터미널,12907
202007,7호선,내방,14720
202007,7호선,이수,15165
202007,7호선,남성,10355
202007,7호선,숭실대입구(살피재),11865
202007,7호선,상도,10144
202007,7호선,장승배기,9808
202007,7호선,신대방삼거리,15663
202007,7호선,보라매,10107
202007,7호선,신풍,10407
202007,7호선,대림(구로구청),7686
202007,7호선,남구로,16991
202007,7호선,가산디지털단지,48130
202007,7호선,철산,22951
202007,7호선,광명사거리,22778
202007,7호선,천왕,9699
202007,7호선,온수(성공회대입구),10241
202007,7호선,까치울,7242
202007,7호선,부천종합운동장,4126
202007,7호선,춘의,9258
202007,7호선,신중동,14335
202007,7호선,부천시청,11790
202007,7호선,상동,12757
202007,7호선,삼산체육관,4195
202007,7호선,굴포천,8905
202007,7호선,부평구청,9442
202007,8호선,암사,16552
202007,8호선,천호(풍납토성),18142
202007,8호선,강동구청,10910
202007,8호선,몽촌토성(평화의문),5587
202007,8호선,잠실(송파구청),14953
202007,8호선,석촌,8573
202007,8호선,송파,8511
202007,8호선,가락시장,8944
202007,8호선,문정,22689
202007,8호선,장지,16159
202007,8호선,복정,9054
202007,8호선,산성,5226
202007,8호선,남한산성입구(성남법원.검찰청),12742
202007,8호선,단대오거리,9755
202007,8호선,신흥,4648
202007,8호선,수진,4559
202007,8호선,모란,3041
202007,9호선,개화,1792
202007,9호선,김포공항,9713
202007,9호선,공항시장,3022
202007,9호선,신방화,6397
202007,9호선,마곡나루(서울식물원),10084
202007,9호선,양천향교,9158
202007,9호선,가양,19933
202007,9호선,증미,7060
202007,9호선,등촌,10400
202007,9호선,염창,16631
202007,9호선,신목동,3719
202007,9호선,선유도,7476
202007,9호선,당산,17843
202007,9호선,국회의사당,16324
202007,9호선,여의도,23624
202007,9호선,샛강,6040
202007,9호선,노량진,26610
202007,9호선,노들,3807
202007,9호선,흑석(중앙대입구),8200
202007,9호선,동작(현충원),1348
202007,9호선,구반포,2849
202007,9호선,신반포,2907
202007,9호선,고속터미널,14334
202007,9호선,사평,2970
202007,9호선,신논현,31515
202007,9호선,언주,9925
202007,9호선,선정릉,9937
202007,9호선,삼성중앙,6954
202007,9호선,봉은사,15300
202007,9호선,종합운동장,4038
202007,9호선,삼전,6051
202007,9호선,석촌고분,5240
202007,9호선,석촌,6484
202007,9호선,송파나루,4249
202007,9호선,한성백제,2042
202007,9호선,올림픽공원(한국체대),5225
202007,9호선,둔촌오륜,943
202007,9호선,중앙보훈병원,9085
202007,1호선,시청,22076
202007,1호선,동묘앞,8444
202007,1호선,서울역,40262
202007,1호선,청량리(서울시립대입구),20465
202007,1호선,제기동,17415
202007,1호선,신설동,14498
202007,1호선,동대문,11492
202007,1호선,종로5가,23273
202007,1호선,종로3가,26429
202007,1호선,종각,38874
202007,2호선,용두(동대문구청),2379
202007,2호선,신정네거리,10079
202007,2호선,양천구청,7063
202007,2호선,도림천,1364
202007,2호선,신설동,3057
202007,2호선,신답,1846
202007,2호선,용답,2428
202007,2호선,충정로(경기대입구),10863
202007,2호선,아현,9585
202007,2호선,이대,12402
202007,2호선,신촌,35046
202007,2호선,홍대입구,51826
202007,2호선,합정,31775
202007,2호선,당산,23264
202007,2호선,영등포구청,23924
202007,2호선,문래,22264
202007,2호선,신도림,49044
202007,2호선,대림(구로구청),25757
202007,2호선,구로디지털단지,63684
202007,2호선,신대방,25667
202007,2호선,신림,61205
202007,2호선,봉천,22552
202007,2호선,서울대입구(관악구청),47744
202007,2호선,낙성대(강감찬),27245
202007,2호선,사당,41887
202007,2호선,방배,18464
202007,2호선,서초,21726
202007,2호선,교대(법원.검찰청),41885
202007,2호선,강남,93400
202007,2호선,역삼,58900
202007,2호선,선릉,54312
202007,2호선,삼성(무역센터),55380
202007,2호선,종합운동장,7594
202007,2호선,잠실새내,20784
202007,2호선,잠실(송파구청),66045
202007,2호선,잠실나루,14705
202007,2호선,강변(동서울터미널),31238
202007,2호선,구의(광진구청),23535
202007,2호선,건대입구,37032
202007,2호선,성수,36645
202007,2호선,뚝섬,22138
202007,2호선,한양대,8177
202007,2호선,왕십리(성동구청),13246
202007,2호선,상왕십리,13664
202007,2호선,신당,13889
202007,2호선,동대문역사문화공원(DDP),13312
202007,2호선,을지로4가,13274
202007,2호선,을지로3가,22208
202007,2호선,을지로입구,41837
202007,2호선,시청,24206
202007,3호선,매봉,11707
202007,3호선,도곡,5623
202007,3호선,대치,10830
202007,3호선,학여울,1788
202007,3호선,대청,9438
202007,3호선,일원,9888
202007,3호선,수서,16587
202007,3호선,가락시장,9140
202007,3호선,경찰병원,7920
202007,3호선,오금,5883
202007,3호선,금호,7647
202007,3호선,신사,32555
202007,3호선,잠원,5772
202007,3호선,고속터미널,36199
202007,3호선,교대(법원.검찰청),10091
202007,3호선,남부터미널(예술의전당),29993
202007,3호선,양재(서초구청),43294
202007,3호선,압구정,34414
202007,3호선,옥수,9703
202007,3호선,약수,13091
202007,3호선,동대입구,7341
202007,3호선,을지로3가,11682
202007,3호선,종로3가,12002
202007,3호선,안국,20875
202007,3호선,경복궁(정부서울청사),18752
202007,3호선,독립문,7425
202007,3호선,무악재,4052
202007,3호선,홍제,16478
202007,3호선,녹번,13196
202007,3호선,불광,17502
202007,3호선,연신내,36104
202007,3호선,구파발,20337
202007,3호선,지축,3377
202007,4호선,수유(강북구청),34015
202007,4호선,미아(서울사이버대학),14809
202007,4호선,미아사거리,27843
202007,4호선,길음,19900
202007,4호선,성신여대입구(돈암),19273
202007,4호선,한성대입구(삼선교),13417
202007,4호선,혜화,30637
202007,4호선,동대문,21992
202007,4호선,동대문역사문화공원(DDP),13959
202007,4호선,충무로,28211
202007,4호선,명동,18576
202007,4호선,회현(남대문시장),25557
202007,4호선,서울역,15745
202007,4호선,숙대입구(갈월),12685
202007,4호선,삼각지,5040
202007,4호선,신용산,16421
202007,4호선,이촌(국립중앙박물관),7847
202007,4호선,동작(현충원),2808
202007,4호선,총신대입구(이수),21335
202007,4호선,사당,21609
202007,4호선,남태령,963
202007,4호선,당고개,11498
202007,4호선,상계,18122
202007,4호선,노원,22146
202007,4호선,창동,28699
202007,4호선,쌍문,27548
202007,5호선,방화,6696
202007,5호선,개화산,4931
202007,5호선,김포공항,5791
202007,5호선,송정,6315
202007,5호선,마곡,8572
202007,5호선,발산,19252
202007,5호선,우장산,14556
202007,5호선,화곡,26686
202007,5호선,까치산,27907
202007,5호선,신정(은행정),10981
202007,5호선,목동,19090
202007,5호선,오목교(목동운동장앞),24376
202007,5호선,양평,7647
202007,5호선,영등포구청,4171
202007,5호선,영등포시장,9062
202007,5호선,신길,3947
202007,5호선,여의도,28504
202007,5호선,여의나루,10191
202007,5호선,마포,15160
202007,5호선,공덕,15917
202007,5호선,애오개,7086
202007,5호선,충정로(경기대입구),4939
202007,5호선,서대문,18854
202007,5호선,광화문(세종문화회관),34869
202007,5호선,종로3가,12776
202007,5호선,을지로4가,6242
202007,5호선,동대문역사문화공원(DDP),3264
202007,5호선,청구,3770
202007,5호선,신금호,6603
202007,5호선,행당,7320
202007,5호선,왕십리(성동구청),4783
202007,5호선,마장,5100
202007,5호선,장한평,18153
202007,5호선,군자(능동),11834
202007,5호선,아차산(어린이대공원후문),13836
202007,5호선,광나루(장신대),11969
202007,5호선,천호(풍납토성),18794
202007,5호선,강동,18852
202007,5호선,길동,7814
202007,5호선,굽은다리(강동구민회관앞),8471
202007,5호선,명일,8735
202007,5호선,고덕,8961
202007,5호선,상일동,16708
202007,5호선,둔촌동,8218
202007,5호선,올림픽공원(한국체대),3607
202007,5호선,방이,7113
202007,5호선,오금,3824
202007,5호선,개롱,6641
202007,5호선,거여,7274
202007,5호선,마천,5297
202007,5호선,답십리,14615
202007,6호선,응암,17237
202007,6호선,역촌,4267
202007,6호선,불광,4421
202007,6호선,독바위,3061
202007,6호선,구산,5667
202007,6호선,새절(신사),12045
202007,6호선,증산(명지대앞),9803
202007,6호선,디지털미디어시티,15319
202007,6호선,월드컵경기장(성산),4639
202007,6호선,마포구청,12437
202007,6호선,망원,14981
202007,6호선,합정,12563
202007,6호선,상수,8679
202007,6호선,광흥창(서강),8569
202007,6호선,대흥(서강대앞),8357
202007,6호선,공덕,18490
202007,6호선,효창공원앞,6253
202007,6호선,삼각지,4828
202007,6호선,녹사평(용산구청),4382
202007,6호선,이태원,8527
202007,6호선,한강진,8475
202007,6호선,버티고개,2189
202007,6호선,약수,3635
202007,6호선,청구,4052
202007,6호선,신당,8291
202007,6호선,동묘앞,7866
202007,6호선,창신,2900
202007,6호선,보문,6655
202007,6호선,안암(고대병원앞),10621
202007,6호선,고려대(종암),7656
202007,6호선,월곡(동덕여대),11272
202007,6호선,상월곡(한국과학기술연구원),5495
202007,6호선,돌곶이,8989
202007,6호선,석계,12843
202007,6호선,태릉입구,5861
202007,6호선,화랑대(서울여대입구),9095
202007,6호선,봉화산(서울의료원),8493
202007,7호선,장암,996
202007,7호선,도봉산,10851
202007,7호선,수락산,12645
202007,7호선,마들,11307
202007,7호선,노원,21329
202007,7호선,중계,13321
202007,7호선,하계,16644
202007,7호선,공릉(서울과학기술대),11710
202007,7호선,태릉입구,7723
202007,7호선,먹골,9752
202007,7호선,중화,10752
202007,7호선,상봉(시외버스터미널),15886
202007,7호선,면목,14811
202007,7호선,사가정,15709
202007,7호선,용마산(용마폭포공원),5722
202007,7호선,중곡,9139
202007,7호선,군자(능동),11385
202007,7호선,어린이대공원(세종대),10791
202007,7호선,건대입구,12593
202007,7호선,뚝섬유원지,9061
202007,7호선,청담,23045
202007,7호선,강남구청,18050
202007,7호선,학동,26400
202007,7호선,논현,22615
202007,7호선,반포,6097
202007,7호선,고속터미널,12665
202007,7호선,내방,14996
202007,7호선,이수,15493
202007,7호선,남성,10397
202007,7호선,숭실대입구(살피재),11840
202007,7호선,상도,10176
202007,7호선,장승배기,9838
202007,7호선,신대방삼거리,15628
202007,7호선,보라매,10218
202007,7호선,신풍,10521
202007,7호선,대림(구로구청),7533
202007,7호선,남구로,17132
202007,7호선,가산디지털단지,48314
202007,7호선,철산,23116
202007,7호선,광명사거리,22720
202007,7호선,천왕,9682
202007,7호선,온수(성공회대입구),10226
202007,7호선,까치울,7293
202007,7호선,부천종합운동장,4028
202007,7호선,춘의,9300
202007,7호선,신중동,14452
202007,7호선,부천시청,11838
202007,7호선,상동,12936
202007,7호선,삼산체육관,4305
202007,7호선,굴포천,8782
202007,7호선,부평구청,9562
202007,8호선,암사,16854
202007,8호선,천호(풍납토성),18672
202007,8호선,강동구청,10978
202007,8호선,몽촌토성(평화의문),5676
202007,8호선,잠실(송파구청),15346
202007,8호선,석촌,8722
202007,8호선,송파,8594
202007,8호선,가락시장,8872
202007,8호선,문정,22626
202007,8호선,장지,16459
202007,8호선,복정,9244
202007,8호선,산성,5333
202007,8호선,남한산성입구(성남법원.검찰청),13030
202007,8호선,단대오거리,9601
202007,8호선,신흥,4641
202007,8호선,수진,4436
202007,8호선,모란,3064
202007,9호선,개화,1898
202007,9호선,김포공항,9679
202007,9호선,공항시장,3028
202007,9호선,신방화,6592
202007,9호선,마곡나루(서울식물원),10275
202007,9호선,양천향교,9326
202007,9호선,가양,20072
202007,9호선,증미,7042
202007,9호선,등촌,10422
202007,9호선,염창,16766
202007,9호선,신목동,3650
202007,9호선,선유도,7742
202007,9호선,당산,18182
202007,9호선,국회의사당,16587
202007,9호선,여의도,23545
202007,9호선,샛강,5894
202007,9호선,노량진,26727
202007,9호선,노들,3859
202007,9호선,흑석(중앙대입구),8183
202007,9호선,동작(현충원),1311
202007,9호선,구반포,2772
202007,9호선,신반포,2752
202007,9호선,고속터미널,14030
202007,9호선,사평,2993
202007,9호선,신논현,32656
202007,9호선,언주,9976
202007,9호선,선정릉,9974
202007,9호선,삼성중앙,7021
202007,9호선,봉은사,16059
202007,9호선,종합운동장,4017
202007,9호선,삼전,5916
202007,9호선,석촌고분,5359
202007,9호선,석촌,6512
202007,9호선,송파나루,4494
202007,9호선,한성백제,2140
202007,9호선,올림픽공원(한국체대),5433
202007,9호선,둔촌오륜,966
202007,9호선,중앙보훈병원,9353
202007,1호선,청량리(서울시립대입구),20205
202007,1호선,제기동,16819
202007,1호선,신설동,14934
202007,1호선,동대문,11815
202007,1호선,종로5가,23383
202007,1호선,종로3가,26724
202007,1호선,종각,39857
202007,1호선,시청,22275
